nohup: ignoring input
Namespace(batch_size=8, class_num=2, cuda_num=1, encoder_type='resnet34', evaluate_step=100, gradient_accumulation_steps=4, lr=0.0001, model_type='FPN', num_epoch=50, path_img='/mnt/sda1/songzimeng/cv_project/img/', path_label='/mnt/sda1/songzimeng/cv_project/label/', save_dir='/mnt/sda1/songzimeng/cv_project/models/', save_interval=5, step_interval=10, step_save=1000, total_updates=50000, val_set=0, weight_decay=0.001)
/mnt/sda1/songzimeng/cv_project/models/val_0_FPNresnet34_2021-06-07-20-17-51 make!
cuda
device:  1
train: ['ds1', 'ds2', 'ds3', 'ds4', 'ds5', 'ds6', 'ds7', 'ds8', 'ds9', 'ds10']
valid: ['ds11', 'ds12', 'ds13']
get_images_and_labels 5418 5418
get_images_and_labels 293 293
epoch:  1
[epoch:1, iter:10] Loss: 0.970 | MIoU: 41.056% 
[epoch:18, iter:200] Loss: 0.040 | MIoU: 95.170% 
[epoch:18, iter:210] Loss: 0.039 | MIoU: 95.245% 
[epoch:18, iter:220] Loss: 0.039 | MIoU: 95.288% 
[epoch:18, iter:230] Loss: 0.039 | MIoU: 95.331% 
[epoch:18, iter:240] Loss: 0.038 | MIoU: 95.364% 
[epoch:18, iter:250] Loss: 0.038 | MIoU: 95.387% 
[epoch:18, iter:260] Loss: 0.037 | MIoU: 95.458% 
[epoch:18, iter:270] Loss: 0.039 | MIoU: 95.387% 
[epoch:18, iter:280] Loss: 0.040 | MIoU: 95.300% 
[epoch:18, iter:290] Loss: 0.040 | MIoU: 95.263% 
[epoch:18, iter:300] Loss: 0.041 | MIoU: 95.192% 
[epoch:18, iter:310] Loss: 0.041 | MIoU: 95.185% 
[epoch:18, iter:320] Loss: 0.041 | MIoU: 95.168% 
[epoch:18, iter:330] Loss: 0.041 | MIoU: 95.168% 
[epoch:18, iter:340] Loss: 0.041 | MIoU: 95.125% 
[epoch:18, iter:350] Loss: 0.041 | MIoU: 95.144% 
[epoch:18, iter:360] Loss: 0.041 | MIoU: 95.162% 
[epoch:18, iter:370] Loss: 0.041 | MIoU: 95.191% 
[epoch:18, iter:380] Loss: 0.041 | MIoU: 95.207% 
[epoch:18, iter:390] Loss: 0.041 | MIoU: 95.202% 
[epoch:18, iter:400] Loss: 0.041 | MIoU: 95.181% 
[epoch:18, iter:410] Loss: 0.040 | MIoU: 95.199% 
[epoch:18, iter:420] Loss: 0.040 | MIoU: 95.217% 
[epoch:18, iter:430] Loss: 0.040 | MIoU: 95.228% 
[epoch:18, iter:440] Loss: 0.040 | MIoU: 95.241% 
[epoch:18, iter:450] Loss: 0.040 | MIoU: 95.267% 
[epoch:18, iter:460] Loss: 0.040 | MIoU: 95.300% 
[epoch:18, iter:470] Loss: 0.039 | MIoU: 95.314% 
[epoch:18, iter:480] Loss: 0.040 | MIoU: 95.286% 
[epoch:18, iter:490] Loss: 0.039 | MIoU: 95.323% 
[epoch:18, iter:500] Loss: 0.039 | MIoU: 95.353% 
[epoch:18, iter:510] Loss: 0.039 | MIoU: 95.347% 
[epoch:18, iter:520] Loss: 0.039 | MIoU: 95.326% 
[epoch:18, iter:530] Loss: 0.039 | MIoU: 95.315% 
[epoch:18, iter:540] Loss: 0.039 | MIoU: 95.312% 
[epoch:18, iter:550] Loss: 0.039 | MIoU: 95.308% 
[epoch:18, iter:560] Loss: 0.039 | MIoU: 95.304% 
[epoch:18, iter:570] Loss: 0.039 | MIoU: 95.328% 
[epoch:18, iter:580] Loss: 0.039 | MIoU: 95.357% 
[epoch:18, iter:590] Loss: 0.039 | MIoU: 95.363% 
[epoch:18, iter:600] Loss: 0.039 | MIoU: 95.377% 
[epoch:18, iter:610] Loss: 0.039 | MIoU: 95.386% 
[epoch:18, iter:620] Loss: 0.038 | MIoU: 95.403% 
[epoch:18, iter:630] Loss: 0.038 | MIoU: 95.405% 
[epoch:18, iter:640] Loss: 0.038 | MIoU: 95.419% 
[epoch:18, iter:650] Loss: 0.038 | MIoU: 95.430% 
[epoch:18, iter:660] Loss: 0.038 | MIoU: 95.442% 
[epoch:18, iter:670] Loss: 0.038 | MIoU: 95.435% 
Evaluate
[epoch:18, evaluate] Loss: 0.094 | MIoU: 90.752% 
epoch:  19
[epoch:19, iter:10] Loss: 0.027 | MIoU: 96.895% 
[epoch:19, iter:20] Loss: 0.031 | MIoU: 96.113% 
[epoch:19, iter:30] Loss: 0.033 | MIoU: 95.942% 
[epoch:19, iter:40] Loss: 0.033 | MIoU: 95.720% 
[epoch:19, iter:50] Loss: 0.035 | MIoU: 95.467% 
[epoch:19, iter:60] Loss: 0.034 | MIoU: 95.668% 
[epoch:19, iter:70] Loss: 0.034 | MIoU: 95.686% 
[epoch:19, iter:80] Loss: 0.033 | MIoU: 95.820% 
[epoch:19, iter:90] Loss: 0.034 | MIoU: 95.757% 
[epoch:19, iter:100] Loss: 0.033 | MIoU: 95.850% 
[epoch:19, iter:110] Loss: 0.033 | MIoU: 95.916% 
[epoch:19, iter:120] Loss: 0.033 | MIoU: 95.905% 
[epoch:19, iter:130] Loss: 0.033 | MIoU: 95.900% 
[epoch:19, iter:140] Loss: 0.032 | MIoU: 95.997% 
[epoch:19, iter:150] Loss: 0.032 | MIoU: 96.042% 
[epoch:19, iter:160] Loss: 0.031 | MIoU: 96.070% 
[epoch:19, iter:170] Loss: 0.031 | MIoU: 96.081% 
[epoch:19, iter:180] Loss: 0.031 | MIoU: 96.091% 
[epoch:19, iter:190] Loss: 0.031 | MIoU: 96.107% 
[epoch:19, iter:200] Loss: 0.031 | MIoU: 96.092% 
[epoch:19, iter:210] Loss: 0.031 | MIoU: 96.067% 
[epoch:19, iter:220] Loss: 0.031 | MIoU: 96.103% 
[epoch:19, iter:230] Loss: 0.031 | MIoU: 96.133% 
[epoch:19, iter:240] Loss: 0.031 | MIoU: 96.132% 
[epoch:19, iter:250] Loss: 0.031 | MIoU: 96.131% 
[epoch:19, iter:260] Loss: 0.030 | MIoU: 96.145% 
[epoch:19, iter:270] Loss: 0.030 | MIoU: 96.180% 
[epoch:19, iter:280] Loss: 0.030 | MIoU: 96.185% 
[epoch:19, iter:290] Loss: 0.030 | MIoU: 96.227% 
[epoch:19, iter:300] Loss: 0.030 | MIoU: 96.235% 
[epoch:19, iter:310] Loss: 0.029 | MIoU: 96.259% 
[epoch:19, iter:320] Loss: 0.029 | MIoU: 96.275% 
[epoch:19, iter:330] Loss: 0.029 | MIoU: 96.286% 
[epoch:19, iter:340] Loss: 0.029 | MIoU: 96.302% 
[epoch:19, iter:350] Loss: 0.029 | MIoU: 96.335% 
[epoch:19, iter:360] Loss: 0.029 | MIoU: 96.343% 
[epoch:19, iter:370] Loss: 0.029 | MIoU: 96.369% 
[epoch:19, iter:380] Loss: 0.029 | MIoU: 96.395% 
[epoch:19, iter:390] Loss: 0.029 | MIoU: 96.393% 
[epoch:19, iter:400] Loss: 0.028 | MIoU: 96.416% 
[epoch:19, iter:410] Loss: 0.028 | MIoU: 96.421% 
[epoch:19, iter:420] Loss: 0.028 | MIoU: 96.403% 
[epoch:19, iter:430] Loss: 0.029 | MIoU: 96.388% 
[epoch:19, iter:440] Loss: 0.028 | MIoU: 96.395% 
[epoch:19, iter:450] Loss: 0.028 | MIoU: 96.401% 
[epoch:19, iter:460] Loss: 0.028 | MIoU: 96.416% 
[epoch:19, iter:470] Loss: 0.028 | MIoU: 96.425% 
[epoch:19, iter:480] Loss: 0.028 | MIoU: 96.436% 
[epoch:19, iter:490] Loss: 0.028 | MIoU: 96.428% 
[epoch:19, iter:500] Loss: 0.028 | MIoU: 96.441% 
[epoch:19, iter:510] Loss: 0.028 | MIoU: 96.453% 
[epoch:19, iter:520] Loss: 0.028 | MIoU: 96.467% 
[epoch:19, iter:530] Loss: 0.028 | MIoU: 96.479% 
[epoch:19, iter:540] Loss: 0.028 | MIoU: 96.490% 
[epoch:19, iter:550] Loss: 0.027 | MIoU: 96.498% 
[epoch:19, iter:560] Loss: 0.027 | MIoU: 96.509% 
[epoch:19, iter:570] Loss: 0.027 | MIoU: 96.514% 
[epoch:19, iter:580] Loss: 0.027 | MIoU: 96.527% 
[epoch:19, iter:590] Loss: 0.027 | MIoU: 96.532% 
[epoch:19, iter:600] Loss: 0.027 | MIoU: 96.526% 
[epoch:19, iter:610] Loss: 0.027 | MIoU: 96.529% 
[epoch:19, iter:620] Loss: 0.027 | MIoU: 96.538% 
[epoch:19, iter:630] Loss: 0.027 | MIoU: 96.544% 
[epoch:19, iter:640] Loss: 0.027 | MIoU: 96.543% 
[epoch:19, iter:650] Loss: 0.027 | MIoU: 96.544% 
[epoch:19, iter:660] Loss: 0.027 | MIoU: 96.553% 
[epoch:19, iter:670] Loss: 0.027 | MIoU: 96.563% 
Evaluate
[epoch:19, evaluate] Loss: 0.106 | MIoU: 90.891% 
epoch:  20
[epoch:20, iter:10] Loss: 0.023 | MIoU: 97.167% 
[epoch:20, iter:20] Loss: 0.022 | MIoU: 97.108% 
[epoch:20, iter:30] Loss: 0.024 | MIoU: 97.035% 
[epoch:20, iter:40] Loss: 0.024 | MIoU: 97.058% 
[epoch:20, iter:50] Loss: 0.023 | MIoU: 97.080% 
[epoch:20, iter:60] Loss: 0.022 | MIoU: 97.141% 
[epoch:20, iter:70] Loss: 0.022 | MIoU: 97.173% 
[epoch:20, iter:80] Loss: 0.023 | MIoU: 97.115% 
[epoch:20, iter:90] Loss: 0.022 | MIoU: 97.158% 
[epoch:20, iter:100] Loss: 0.022 | MIoU: 97.186% 
[epoch:20, iter:110] Loss: 0.022 | MIoU: 97.172% 
[epoch:20, iter:120] Loss: 0.022 | MIoU: 97.206% 
[epoch:20, iter:130] Loss: 0.022 | MIoU: 97.214% 
[epoch:20, iter:140] Loss: 0.022 | MIoU: 97.218% 
[epoch:20, iter:150] Loss: 0.022 | MIoU: 97.186% 
[epoch:20, iter:160] Loss: 0.022 | MIoU: 97.215% 
[epoch:20, iter:170] Loss: 0.022 | MIoU: 97.208% 
[epoch:20, iter:180] Loss: 0.022 | MIoU: 97.187% 
[epoch:20, iter:190] Loss: 0.022 | MIoU: 97.219% 
[epoch:20, iter:200] Loss: 0.021 | MIoU: 97.231% 
[epoch:20, iter:210] Loss: 0.021 | MIoU: 97.234% 
[epoch:20, iter:220] Loss: 0.021 | MIoU: 97.249% 
[epoch:20, iter:230] Loss: 0.021 | MIoU: 97.254% 
[epoch:20, iter:240] Loss: 0.021 | MIoU: 97.257% 
[epoch:20, iter:250] Loss: 0.021 | MIoU: 97.276% 
[epoch:20, iter:260] Loss: 0.021 | MIoU: 97.278% 
[epoch:20, iter:270] Loss: 0.021 | MIoU: 97.288% 
[epoch:20, iter:280] Loss: 0.021 | MIoU: 97.271% 
[epoch:20, iter:290] Loss: 0.021 | MIoU: 97.285% 
[epoch:20, iter:300] Loss: 0.021 | MIoU: 97.282% 
[epoch:20, iter:310] Loss: 0.021 | MIoU: 97.279% 
[epoch:20, iter:320] Loss: 0.021 | MIoU: 97.280% 
[epoch:20, iter:330] Loss: 0.021 | MIoU: 97.277% 
[epoch:20, iter:340] Loss: 0.021 | MIoU: 97.285% 
[epoch:20, iter:350] Loss: 0.021 | MIoU: 97.281% 
[epoch:20, iter:360] Loss: 0.021 | MIoU: 97.291% 
[epoch:20, iter:370] Loss: 0.021 | MIoU: 97.300% 
[epoch:20, iter:380] Loss: 0.021 | MIoU: 97.303% 
[epoch:20, iter:390] Loss: 0.021 | MIoU: 97.288% 
[epoch:20, iter:400] Loss: 0.021 | MIoU: 97.286% 
[epoch:20, iter:410] Loss: 0.021 | MIoU: 97.284% 
[epoch:20, iter:420] Loss: 0.021 | MIoU: 97.278% 
[epoch:20, iter:430] Loss: 0.021 | MIoU: 97.288% 
[epoch:20, iter:440] Loss: 0.021 | MIoU: 97.281% 
[epoch:20, iter:450] Loss: 0.021 | MIoU: 97.296% 
[epoch:20, iter:460] Loss: 0.021 | MIoU: 97.295% 
[epoch:20, iter:470] Loss: 0.021 | MIoU: 97.299% 
[epoch:20, iter:480] Loss: 0.021 | MIoU: 97.309% 
[epoch:20, iter:490] Loss: 0.021 | MIoU: 97.310% 
[epoch:20, iter:500] Loss: 0.021 | MIoU: 97.319% 
[epoch:20, iter:510] Loss: 0.021 | MIoU: 97.322% 
[epoch:20, iter:520] Loss: 0.021 | MIoU: 97.323% 
[epoch:20, iter:530] Loss: 0.021 | MIoU: 97.321% 
[epoch:20, iter:540] Loss: 0.021 | MIoU: 97.325% 
[epoch:20, iter:550] Loss: 0.021 | MIoU: 97.328% 
[epoch:20, iter:560] Loss: 0.021 | MIoU: 97.332% 
[epoch:20, iter:570] Loss: 0.020 | MIoU: 97.337% 
[epoch:20, iter:580] Loss: 0.020 | MIoU: 97.339% 
[epoch:20, iter:590] Loss: 0.020 | MIoU: 97.341% 
[epoch:20, iter:600] Loss: 0.020 | MIoU: 97.345% 
[epoch:20, iter:610] Loss: 0.020 | MIoU: 97.350% 
[epoch:20, iter:620] Loss: 0.020 | MIoU: 97.358% 
[epoch:20, iter:630] Loss: 0.020 | MIoU: 97.362% 
[epoch:20, iter:640] Loss: 0.020 | MIoU: 97.360% 
[epoch:20, iter:650] Loss: 0.020 | MIoU: 97.354% 
[epoch:20, iter:660] Loss: 0.020 | MIoU: 97.358% 
[epoch:20, iter:670] Loss: 0.020 | MIoU: 97.363% 
Evaluate
[epoch:20, evaluate] Loss: 0.107 | MIoU: 90.896% 
epoch:  21
[epoch:21, iter:10] Loss: 0.020 | MIoU: 97.631% 
[epoch:21, iter:20] Loss: 0.021 | MIoU: 97.378% 
[epoch:21, iter:30] Loss: 0.020 | MIoU: 97.493% 
[epoch:21, iter:40] Loss: 0.019 | MIoU: 97.587% 
[epoch:21, iter:50] Loss: 0.019 | MIoU: 97.612% 
[epoch:21, iter:60] Loss: 0.019 | MIoU: 97.679% 
[epoch:21, iter:70] Loss: 0.019 | MIoU: 97.688% 
[epoch:21, iter:80] Loss: 0.019 | MIoU: 97.642% 
[epoch:21, iter:90] Loss: 0.019 | MIoU: 97.623% 
[epoch:21, iter:100] Loss: 0.019 | MIoU: 97.642% 
[epoch:21, iter:110] Loss: 0.019 | MIoU: 97.666% 
[epoch:21, iter:120] Loss: 0.018 | MIoU: 97.681% 
[epoch:21, iter:130] Loss: 0.018 | MIoU: 97.699% 
[epoch:21, iter:140] Loss: 0.018 | MIoU: 97.693% 
[epoch:21, iter:150] Loss: 0.018 | MIoU: 97.712% 
[epoch:21, iter:160] Loss: 0.018 | MIoU: 97.677% 
[epoch:21, iter:170] Loss: 0.018 | MIoU: 97.677% 
[epoch:21, iter:180] Loss: 0.018 | MIoU: 97.686% 
[epoch:21, iter:190] Loss: 0.018 | MIoU: 97.670% 
[epoch:21, iter:200] Loss: 0.018 | MIoU: 97.679% 
[epoch:21, iter:210] Loss: 0.018 | MIoU: 97.684% 
[epoch:21, iter:220] Loss: 0.018 | MIoU: 97.692% 
[epoch:21, iter:230] Loss: 0.018 | MIoU: 97.697% 
[epoch:21, iter:240] Loss: 0.018 | MIoU: 97.705% 
[epoch:21, iter:250] Loss: 0.018 | MIoU: 97.704% 
[epoch:21, iter:260] Loss: 0.018 | MIoU: 97.705% 
[epoch:21, iter:270] Loss: 0.018 | MIoU: 97.710% 
[epoch:21, iter:280] Loss: 0.018 | MIoU: 97.711% 
[epoch:21, iter:290] Loss: 0.018 | MIoU: 97.715% 
[epoch:21, iter:300] Loss: 0.018 | MIoU: 97.702% 
[epoch:21, iter:310] Loss: 0.018 | MIoU: 97.698% 
[epoch:21, iter:320] Loss: 0.018 | MIoU: 97.697% 
[epoch:21, iter:330] Loss: 0.018 | MIoU: 97.703% 
[epoch:21, iter:340] Loss: 0.018 | MIoU: 97.701% 
[epoch:21, iter:350] Loss: 0.018 | MIoU: 97.711% 
[epoch:21, iter:360] Loss: 0.018 | MIoU: 97.713% 
[epoch:21, iter:370] Loss: 0.018 | MIoU: 97.702% 
[epoch:21, iter:380] Loss: 0.018 | MIoU: 97.701% 
[epoch:21, iter:390] Loss: 0.018 | MIoU: 97.702% 
[epoch:21, iter:400] Loss: 0.018 | MIoU: 97.704% 
[epoch:21, iter:410] Loss: 0.018 | MIoU: 97.704% 
[epoch:21, iter:420] Loss: 0.018 | MIoU: 97.693% 
[epoch:21, iter:430] Loss: 0.018 | MIoU: 97.688% 
[epoch:21, iter:440] Loss: 0.018 | MIoU: 97.686% 
[epoch:21, iter:450] Loss: 0.018 | MIoU: 97.688% 
[epoch:21, iter:460] Loss: 0.018 | MIoU: 97.681% 
[epoch:21, iter:470] Loss: 0.018 | MIoU: 97.683% 
[epoch:21, iter:480] Loss: 0.018 | MIoU: 97.685% 
[epoch:21, iter:490] Loss: 0.018 | MIoU: 97.686% 
[epoch:21, iter:500] Loss: 0.018 | MIoU: 97.692% 
[epoch:21, iter:510] Loss: 0.018 | MIoU: 97.697% 
[epoch:21, iter:520] Loss: 0.018 | MIoU: 97.691% 
[epoch:21, iter:530] Loss: 0.018 | MIoU: 97.689% 
[epoch:21, iter:540] Loss: 0.018 | MIoU: 97.689% 
[epoch:21, iter:550] Loss: 0.018 | MIoU: 97.685% 
[epoch:21, iter:560] Loss: 0.018 | MIoU: 97.687% 
[epoch:21, iter:570] Loss: 0.018 | MIoU: 97.687% 
[epoch:21, iter:580] Loss: 0.018 | MIoU: 97.686% 
[epoch:21, iter:590] Loss: 0.018 | MIoU: 97.682% 
[epoch:21, iter:600] Loss: 0.018 | MIoU: 97.681% 
[epoch:21, iter:610] Loss: 0.018 | MIoU: 97.680% 
[epoch:21, iter:620] Loss: 0.018 | MIoU: 97.677% 
[epoch:21, iter:630] Loss: 0.018 | MIoU: 97.674% 
[epoch:21, iter:640] Loss: 0.018 | MIoU: 97.674% 
[epoch:21, iter:650] Loss: 0.018 | MIoU: 97.669% 
[epoch:21, iter:660] Loss: 0.018 | MIoU: 97.667% 
[epoch:21, iter:670] Loss: 0.018 | MIoU: 97.666% 
Evaluate
[epoch:21, evaluate] Loss: 0.099 | MIoU: 91.844% 
Epoch 21 achieves best!
epoch:  22
[epoch:22, iter:10] Loss: 0.016 | MIoU: 98.041% 
[epoch:22, iter:20] Loss: 0.017 | MIoU: 97.783% 
[epoch:22, iter:30] Loss: 0.017 | MIoU: 97.831% 
[epoch:22, iter:40] Loss: 0.016 | MIoU: 97.948% 
[epoch:22, iter:50] Loss: 0.016 | MIoU: 97.885% 
[epoch:22, iter:60] Loss: 0.016 | MIoU: 97.819% 
[epoch:22, iter:70] Loss: 0.016 | MIoU: 97.723% 
[epoch:22, iter:80] Loss: 0.016 | MIoU: 97.720% 
[epoch:22, iter:90] Loss: 0.016 | MIoU: 97.744% 
[epoch:22, iter:100] Loss: 0.016 | MIoU: 97.739% 
[epoch:22, iter:110] Loss: 0.016 | MIoU: 97.776% 
[epoch:22, iter:120] Loss: 0.016 | MIoU: 97.797% 
[epoch:22, iter:130] Loss: 0.016 | MIoU: 97.804% 
[epoch:22, iter:140] Loss: 0.016 | MIoU: 97.820% 
[epoch:22, iter:150] Loss: 0.016 | MIoU: 97.790% 
[epoch:22, iter:160] Loss: 0.016 | MIoU: 97.796% 
[epoch:22, iter:170] Loss: 0.016 | MIoU: 97.795% 
[epoch:22, iter:180] Loss: 0.016 | MIoU: 97.781% 
[epoch:22, iter:190] Loss: 0.016 | MIoU: 97.783% 
[epoch:22, iter:200] Loss: 0.016 | MIoU: 97.789% 
[epoch:22, iter:210] Loss: 0.016 | MIoU: 97.794% 
[epoch:22, iter:220] Loss: 0.016 | MIoU: 97.797% 
[epoch:22, iter:230] Loss: 0.016 | MIoU: 97.794% 
[epoch:22, iter:240] Loss: 0.016 | MIoU: 97.796% 
[epoch:22, iter:250] Loss: 0.016 | MIoU: 97.806% 
[epoch:22, iter:260] Loss: 0.016 | MIoU: 97.811% 
[epoch:22, iter:270] Loss: 0.016 | MIoU: 97.811% 
[epoch:22, iter:280] Loss: 0.016 | MIoU: 97.815% 
[epoch:22, iter:290] Loss: 0.016 | MIoU: 97.816% 
[epoch:22, iter:300] Loss: 0.016 | MIoU: 97.817% 
[epoch:22, iter:310] Loss: 0.016 | MIoU: 97.829% 
[epoch:22, iter:320] Loss: 0.016 | MIoU: 97.827% 
[epoch:22, iter:330] Loss: 0.016 | MIoU: 97.829% 
[epoch:22, iter:340] Loss: 0.016 | MIoU: 97.817% 
[epoch:22, iter:350] Loss: 0.016 | MIoU: 97.812% 
[epoch:22, iter:360] Loss: 0.016 | MIoU: 97.820% 
[epoch:22, iter:370] Loss: 0.016 | MIoU: 97.814% 
[epoch:22, iter:380] Loss: 0.016 | MIoU: 97.818% 
[epoch:22, iter:390] Loss: 0.016 | MIoU: 97.812% 
[epoch:22, iter:400] Loss: 0.016 | MIoU: 97.817% 
[epoch:22, iter:410] Loss: 0.016 | MIoU: 97.814% 
[epoch:22, iter:420] Loss: 0.016 | MIoU: 97.815% 
[epoch:22, iter:430] Loss: 0.016 | MIoU: 97.805% 
[epoch:22, iter:440] Loss: 0.016 | MIoU: 97.807% 
[epoch:22, iter:450] Loss: 0.016 | MIoU: 97.800% 
[epoch:22, iter:460] Loss: 0.016 | MIoU: 97.801% 
[epoch:22, iter:470] Loss: 0.016 | MIoU: 97.804% 
[epoch:22, iter:480] Loss: 0.016 | MIoU: 97.805% 
[epoch:22, iter:490] Loss: 0.016 | MIoU: 97.807% 
[epoch:22, iter:500] Loss: 0.016 | MIoU: 97.810% 
[epoch:22, iter:510] Loss: 0.016 | MIoU: 97.803% 
[epoch:22, iter:520] Loss: 0.016 | MIoU: 97.802% 
[epoch:22, iter:530] Loss: 0.016 | MIoU: 97.796% 
[epoch:22, iter:540] Loss: 0.017 | MIoU: 97.798% 
[epoch:22, iter:550] Loss: 0.016 | MIoU: 97.802% 
[epoch:22, iter:560] Loss: 0.017 | MIoU: 97.798% 
[epoch:22, iter:570] Loss: 0.017 | MIoU: 97.806% 
[epoch:22, iter:580] Loss: 0.017 | MIoU: 97.812% 
[epoch:22, iter:590] Loss: 0.017 | MIoU: 97.809% 
[epoch:22, iter:600] Loss: 0.017 | MIoU: 97.807% 
[epoch:22, iter:610] Loss: 0.017 | MIoU: 97.807% 
[epoch:22, iter:620] Loss: 0.017 | MIoU: 97.802% 
[epoch:22, iter:630] Loss: 0.017 | MIoU: 97.800% 
[epoch:22, iter:640] Loss: 0.017 | MIoU: 97.793% 
[epoch:22, iter:650] Loss: 0.017 | MIoU: 97.791% 
[epoch:22, iter:660] Loss: 0.017 | MIoU: 97.787% 
[epoch:22, iter:670] Loss: 0.017 | MIoU: 97.789% 
Evaluate
[epoch:22, evaluate] Loss: 0.103 | MIoU: 91.575% 
epoch:  23
[epoch:23, iter:10] Loss: 0.018 | MIoU: 97.673% 
[epoch:23, iter:20] Loss: 0.018 | MIoU: 97.681% 
[epoch:23, iter:30] Loss: 0.017 | MIoU: 97.732% 
[epoch:23, iter:40] Loss: 0.017 | MIoU: 97.737% 
[epoch:23, iter:50] Loss: 0.017 | MIoU: 97.803% 
[epoch:23, iter:60] Loss: 0.016 | MIoU: 97.849% 
[epoch:23, iter:70] Loss: 0.016 | MIoU: 97.847% 
[epoch:23, iter:80] Loss: 0.016 | MIoU: 97.833% 
[epoch:23, iter:90] Loss: 0.016 | MIoU: 97.829% 
[epoch:23, iter:100] Loss: 0.016 | MIoU: 97.846% 
[epoch:23, iter:110] Loss: 0.016 | MIoU: 97.856% 
[epoch:23, iter:120] Loss: 0.016 | MIoU: 97.868% 
[epoch:23, iter:130] Loss: 0.016 | MIoU: 97.869% 
[epoch:23, iter:140] Loss: 0.016 | MIoU: 97.856% 
[epoch:23, iter:150] Loss: 0.016 | MIoU: 97.855% 
[epoch:23, iter:160] Loss: 0.016 | MIoU: 97.877% 
[epoch:23, iter:170] Loss: 0.016 | MIoU: 97.884% 
[epoch:23, iter:180] Loss: 0.016 | MIoU: 97.879% 
[epoch:23, iter:190] Loss: 0.016 | MIoU: 97.880% 
[epoch:23, iter:200] Loss: 0.016 | MIoU: 97.870% 
[epoch:23, iter:210] Loss: 0.016 | MIoU: 97.861% 
[epoch:23, iter:220] Loss: 0.016 | MIoU: 97.857% 
[epoch:23, iter:230] Loss: 0.016 | MIoU: 97.857% 
[epoch:23, iter:240] Loss: 0.016 | MIoU: 97.858% 
[epoch:23, iter:250] Loss: 0.016 | MIoU: 97.851% 
[epoch:23, iter:260] Loss: 0.016 | MIoU: 97.857% 
[epoch:23, iter:270] Loss: 0.016 | MIoU: 97.863% 
[epoch:23, iter:280] Loss: 0.016 | MIoU: 97.868% 
[epoch:23, iter:290] Loss: 0.016 | MIoU: 97.866% 
[epoch:23, iter:300] Loss: 0.016 | MIoU: 97.867% 
[epoch:23, iter:310] Loss: 0.016 | MIoU: 97.871% 
[epoch:23, iter:320] Loss: 0.016 | MIoU: 97.879% 
[epoch:23, iter:330] Loss: 0.016 | MIoU: 97.879% 
[epoch:23, iter:340] Loss: 0.016 | MIoU: 97.889% 
[epoch:23, iter:350] Loss: 0.016 | MIoU: 97.891% 
[epoch:23, iter:360] Loss: 0.016 | MIoU: 97.892% 
[epoch:23, iter:370] Loss: 0.016 | MIoU: 97.893% 
[epoch:23, iter:380] Loss: 0.016 | MIoU: 97.892% 
[epoch:23, iter:390] Loss: 0.016 | MIoU: 97.889% 
[epoch:23, iter:400] Loss: 0.016 | MIoU: 97.887% 
[epoch:23, iter:410] Loss: 0.016 | MIoU: 97.886% 
[epoch:23, iter:420] Loss: 0.016 | MIoU: 97.889% 
[epoch:23, iter:430] Loss: 0.016 | MIoU: 97.882% 
[epoch:23, iter:440] Loss: 0.016 | MIoU: 97.883% 
[epoch:23, iter:450] Loss: 0.016 | MIoU: 97.882% 
[epoch:23, iter:460] Loss: 0.016 | MIoU: 97.879% 
[epoch:23, iter:470] Loss: 0.016 | MIoU: 97.884% 
[epoch:23, iter:480] Loss: 0.016 | MIoU: 97.887% 
[epoch:23, iter:490] Loss: 0.016 | MIoU: 97.887% 
[epoch:23, iter:500] Loss: 0.016 | MIoU: 97.891% 
[epoch:23, iter:510] Loss: 0.016 | MIoU: 97.897% 
[epoch:23, iter:520] Loss: 0.016 | MIoU: 97.900% 
[epoch:23, iter:530] Loss: 0.016 | MIoU: 97.900% 
[epoch:23, iter:540] Loss: 0.016 | MIoU: 97.902% 
[epoch:23, iter:550] Loss: 0.016 | MIoU: 97.902% 
[epoch:23, iter:560] Loss: 0.016 | MIoU: 97.901% 
[epoch:23, iter:570] Loss: 0.016 | MIoU: 97.900% 
[epoch:23, iter:580] Loss: 0.016 | MIoU: 97.897% 
[epoch:23, iter:590] Loss: 0.016 | MIoU: 97.895% 
[epoch:23, iter:600] Loss: 0.016 | MIoU: 97.892% 
[epoch:23, iter:610] Loss: 0.016 | MIoU: 97.893% 
[epoch:23, iter:620] Loss: 0.016 | MIoU: 97.896% 
[epoch:23, iter:630] Loss: 0.016 | MIoU: 97.896% 
[epoch:23, iter:640] Loss: 0.016 | MIoU: 97.896% 
[epoch:23, iter:650] Loss: 0.016 | MIoU: 97.897% 
[epoch:23, iter:660] Loss: 0.016 | MIoU: 97.894% 
[epoch:23, iter:670] Loss: 0.016 | MIoU: 97.893% 
Evaluate
[epoch:23, evaluate] Loss: 0.111 | MIoU: 91.787% 
epoch:  24
[epoch:24, iter:10] Loss: 0.014 | MIoU: 97.829% 
[epoch:24, iter:20] Loss: 0.014 | MIoU: 97.885% 
[epoch:24, iter:30] Loss: 0.015 | MIoU: 97.844% 
[epoch:24, iter:40] Loss: 0.015 | MIoU: 97.885% 
[epoch:24, iter:50] Loss: 0.015 | MIoU: 97.946% 
[epoch:24, iter:60] Loss: 0.015 | MIoU: 97.975% 
[epoch:24, iter:70] Loss: 0.014 | MIoU: 98.023% 
